hour_of_day,day_of_week,month,holiday,weekday,summertime,temp,dew,humidity,precip,snow,snowdepth,windspeed,cloudcover,visibility,increase_stock
11,4,1,0,1,0,9.2,2.1,61.04,0.0,0,0.0,26.0,49.2,16.0,low_bike_demand
3,0,8,0,1,1,23.7,20.8,83.91,0.0,0,0.0,10.6,94.6,15.8,low_bike_demand
6,2,9,0,1,1,19.8,17.2,84.84,0.0,0,0.0,5.5,0.0,16.0,low_bike_demand
23,1,7,0,1,1,28.2,23.1,74.11,0.0,0,0.0,12.8,24.4,16.0,low_bike_demand
17,6,11,0,0,0,23.8,17.9,69.29,0.078,0,0.0,14.6,87.6,15.9,high_bike_demand
0,6,5,0,0,1,10.6,8.9,89.14,0.267,0,0.0,21.0,97.4,10.7,low_bike_demand
2,1,11,0,1,1,9.6,5.0,72.8,0.0,0,0.0,0.0,99.2,16.0,low_bike_demand
9,6,4,0,0,1,11.6,8.7,82.53,0.0,0,0.0,18.1,99.5,16.0,low_bike_demand
16,1,6,0,1,1,24.4,14.9,55.41,0.0,0,0.0,15.8,93.8,16.0,high_bike_demand
2,1,8,0,1,1,23.2,18.8,76.7,0.0,0,0.0,9.2,24.4,15.9,low_bike_demand
23,5,9,0,0,1,12.9,6.6,65.43,0.0,0,0.0,5.4,44.6,16.0,low_bike_demand
17,2,6,0,1,1,28.9,16.8,47.99,0.0,0,0.0,23.2,80.3,16.0,high_bike_demand
19,6,10,0,0,1,8.8,7.2,90.05,0.0,0,0.0,17.6,100.0,10.6,low_bike_demand
5,1,11,0,1,0,5.2,-1.3,63.21,0.0,0,0.0,7.1,0.0,16.0,low_bike_demand
2,1,5,0,1,1,23.1,19.9,82.23,0.0,0,0.0,10.6,24.4,15.7,low_bike_demand
12,5,4,0,0,1,23.3,17.1,68.33,0.0,0,0.0,12.4,83.9,16.0,high_bike_demand
5,1,2,0,1,0,7.3,4.1,80.07,0.0,0,0.0,0.8,81.3,16.0,low_bike_demand
18,2,9,0,1,1,22.5,19.6,84.07,0.02,0,0.0,25.7,100.0,10.5,high_bike_demand
21,4,11,0,1,0,12.3,5.7,64.09,0.0,0,0.0,4.8,0.0,16.0,low_bike_demand
18,1,11,0,1,0,9.1,-3.8,40.0,0.0,0,0.0,0.0,24.4,16.0,high_bike_demand
15,4,6,0,1,1,24.5,18.8,70.82,0.0,0,0.0,12.4,85.7,16.0,high_bike_demand
13,4,3,0,1,1,11.6,10.0,90.05,0.0,0,0.0,9.2,100.0,14.2,low_bike_demand
6,0,7,0,1,1,25.4,23.2,87.67,0.0,0,0.0,8.3,48.4,14.2,low_bike_demand
3,4,6,0,1,1,17.5,13.2,76.11,0.0,0,0.0,4.8,24.4,16.0,low_bike_demand
14,6,1,0,0,0,4.9,1.7,79.82,0.0,0,0.0,15.8,100.0,16.0,low_bike_demand
8,3,3,0,1,0,11.5,2.9,55.44,0.0,0,0.0,22.9,88.9,16.0,low_bike_demand
12,4,12,0,1,0,17.2,4.0,41.5,0.0,0,0.0,19.7,91.1,16.0,low_bike_demand
21,3,3,0,1,1,10.5,9.3,92.13,0.038,0,0.0,9.4,100.0,3.1,low_bike_demand
23,0,11,0,1,0,7.7,-2.8,47.31,0.0,0,0.0,16.0,79.3,16.0,low_bike_demand
6,1,7,0,1,1,24.7,21.3,81.2,0.0,0,0.0,0.0,81.1,16.0,low_bike_demand
3,1,6,0,1,1,20.5,18.9,90.26,0.033,0,0.0,13.5,93.2,16.0,low_bike_demand
20,0,9,0,1,1,21.8,12.9,57.04,0.0,0,0.0,14.1,61.2,16.0,low_bike_demand
13,5,5,0,0,1,9.8,-6.3,31.55,0.0,0,0.0,27.5,83.0,16.0,low_bike_demand
11,0,3,0,1,1,3.7,-10.7,34.23,0.0,0,0.0,24.2,84.7,16.0,low_bike_demand
4,6,6,0,0,1,24.9,18.9,69.33,0.0,0,0.0,6.7,55.5,16.0,low_bike_demand
6,2,7,0,1,1,24.1,23.2,94.67,0.0,0,0.0,8.3,32.7,15.5,low_bike_demand
15,2,2,0,1,0,4.2,-8.4,39.19,0.0,0,0.0,18.5,79.3,16.0,low_bike_demand
11,2,10,0,1,1,18.8,16.2,84.62,0.0,0,0.0,15.8,99.6,16.0,low_bike_demand
19,1,1,0,1,0,2.7,-7.8,46.09,0.0,0,0.1,8.3,24.4,16.0,low_bike_demand
23,2,6,0,1,1,22.8,19.4,81.28,0.023,0,0.0,9.6,88.9,16.0,low_bike_demand
3,1,2,0,1,0,10.0,6.1,76.76,0.0,0,0.0,10.6,98.8,16.0,low_bike_demand
12,1,3,0,1,1,16.7,6.7,51.43,0.0,0,0.0,11.9,94.3,16.0,low_bike_demand
16,3,2,0,1,0,21.0,9.4,47.39,0.0,0,0.0,27.3,94.6,16.0,low_bike_demand
0,5,10,0,0,1,9.2,4.9,74.37,0.0,0,0.0,16.1,98.2,16.0,low_bike_demand
0,5,5,0,0,1,24.9,18.1,66.01,0.0,0,0.0,32.7,52.6,16.0,low_bike_demand
0,2,5,0,1,1,18.6,6.9,46.33,0.0,0,0.0,14.1,24.4,16.0,low_bike_demand
20,5,9,0,0,1,20.9,15.0,69.05,0.0,0,0.0,10.8,26.2,16.0,low_bike_demand
5,5,6,0,0,1,20.5,18.0,85.43,0.0,0,0.0,5.6,24.4,15.9,low_bike_demand
3,5,8,0,0,1,23.7,21.3,86.24,0.0,0,0.0,7.1,81.3,16.0,low_bike_demand
23,5,12,0,0,0,16.0,13.4,84.35,0.318,0,0.0,11.0,92.8,16.0,low_bike_demand
17,5,2,0,0,0,8.2,-8.8,29.0,0.0,0,0.0,14.7,24.4,16.0,high_bike_demand
7,3,11,0,1,0,8.7,6.7,86.8,0.0,0,0.0,7.4,89.4,16.0,low_bike_demand
16,5,6,0,0,1,29.2,3.7,19.66,0.0,0,0.0,6.3,24.4,16.0,high_bike_demand
21,2,7,0,1,1,23.8,22.8,94.54,0.022,0,0.0,8.7,34.5,16.0,low_bike_demand
0,0,4,0,1,1,7.7,-4.9,40.3,0.0,0,0.0,22.5,26.2,16.0,low_bike_demand
7,0,6,0,1,1,24.3,18.7,71.11,0.0,0,0.0,19.6,32.7,16.0,low_bike_demand
4,5,7,0,0,1,21.6,13.8,61.03,0.0,0,0.0,4.8,83.1,16.0,low_bike_demand
5,4,9,0,1,1,21.6,16.6,73.33,0.0,0,0.0,7.4,0.0,16.0,low_bike_demand
3,5,1,0,0,0,0.6,-6.2,60.65,0.0,0,0.0,18.1,79.3,16.0,low_bike_demand
8,1,2,0,1,0,7.7,5.0,83.48,0.0,0,0.0,0.0,48.3,15.6,low_bike_demand
7,0,11,0,1,0,8.7,5.8,81.65,0.0,0,0.0,4.8,98.8,16.0,low_bike_demand
9,4,3,0,1,1,9.2,4.3,71.55,0.0,0,0.0,21.6,100.0,16.0,low_bike_demand
23,4,3,0,1,1,5.4,-9.4,33.5,0.0,0,0.0,22.9,0.0,16.0,low_bike_demand
4,6,9,0,0,1,18.0,14.2,78.77,0.0,0,0.0,7.1,0.0,16.0,low_bike_demand
15,5,9,0,0,1,27.2,17.8,56.73,0.0,0,0.0,0.5,87.4,16.0,high_bike_demand
13,6,10,0,0,1,17.1,2.1,36.47,0.0,0,0.0,13.0,25.3,16.0,high_bike_demand
15,1,8,0,1,1,29.9,20.6,57.68,0.0,0,0.0,25.1,83.0,16.0,low_bike_demand
15,0,8,0,1,1,27.0,13.8,44.32,0.0,0,0.0,11.4,47.6,16.0,low_bike_demand
21,5,8,0,0,1,21.6,18.5,82.55,0.022,0,0.0,9.0,88.9,16.0,low_bike_demand
22,4,7,0,1,1,27.6,22.8,75.18,0.0,0,0.0,8.3,33.7,16.0,low_bike_demand
9,2,12,0,1,0,2.7,-1.1,75.97,0.373,0,0.0,7.1,79.3,14.2,low_bike_demand
14,2,9,0,1,1,29.4,23.8,71.99,0.0,0,0.0,20.0,63.2,16.0,low_bike_demand
20,0,1,1,1,0,9.0,-11.5,22.13,0.0,0,0.0,7.4,79.3,16.0,low_bike_demand
10,3,10,0,1,1,20.5,15.7,73.8,0.0,0,0.0,5.6,85.7,16.0,low_bike_demand
12,2,9,0,1,1,26.0,22.2,79.67,0.0,0,0.0,12.7,75.1,15.6,low_bike_demand
4,4,9,0,1,1,22.7,21.2,90.85,0.0,0,0.0,14.1,100.0,16.0,low_bike_demand
0,4,3,0,1,1,11.5,9.9,90.24,0.0,0,0.0,5.4,44.6,7.4,low_bike_demand
19,6,5,0,0,1,17.1,9.4,60.5,0.0,0,0.0,16.3,92.7,16.0,low_bike_demand
19,4,1,1,1,0,2.8,1.7,92.55,3.628,0,0.0,6.7,100.0,10.1,low_bike_demand
22,4,9,0,1,1,20.2,14.3,68.83,0.0,0,0.0,4.8,24.4,16.0,low_bike_demand
12,4,1,0,1,0,9.2,-2.2,44.7,0.0,0,0.0,27.7,89.3,16.0,low_bike_demand
7,0,5,0,1,1,17.7,13.4,75.66,0.0,0,0.0,21.7,34.7,16.0,low_bike_demand
15,4,8,0,1,1,31.1,17.7,44.9,0.0,0,0.0,16.0,82.9,16.0,high_bike_demand
4,2,12,0,1,0,9.3,4.4,71.17,0.0,0,0.0,10.5,69.0,16.0,low_bike_demand
23,4,4,1,1,1,16.0,2.0,38.82,0.0,0,0.0,28.8,90.1,16.0,low_bike_demand
15,5,5,0,0,1,10.5,-4.5,34.35,0.0,0,0.0,33.0,66.6,16.0,low_bike_demand
3,3,7,0,1,1,22.6,20.6,88.46,0.0,0,0.0,8.7,44.6,15.9,low_bike_demand
21,0,6,0,1,1,23.1,20.0,82.46,0.112,0,0.0,8.9,40.9,16.0,low_bike_demand
0,3,5,0,1,1,22.1,20.0,88.19,0.0,0,0.0,12.4,91.5,11.5,low_bike_demand
9,3,3,0,1,1,12.1,8.4,77.96,0.0,0,0.0,23.6,93.2,16.0,low_bike_demand
0,1,8,0,1,1,25.9,22.8,82.74,0.357,0,0.0,5.8,93.2,16.0,low_bike_demand
14,4,6,0,1,1,23.7,19.9,79.6,1.833,0,0.0,19.2,86.7,16.0,low_bike_demand
7,0,5,0,1,1,12.6,10.0,84.38,0.0,0,0.0,7.4,24.4,15.9,low_bike_demand
0,2,3,0,1,0,9.8,3.5,64.87,0.0,0,0.0,0.0,79.3,15.6,low_bike_demand
1,4,1,0,1,0,4.8,-2.2,60.85,0.0,0,0.0,10.8,94.7,16.0,low_bike_demand
4,4,10,0,1,1,11.7,7.1,73.19,0.0,0,0.0,0.0,0.0,16.0,low_bike_demand
1,2,4,0,1,1,18.7,15.7,82.62,0.0,0,0.0,5.6,89.1,16.0,low_bike_demand
15,0,3,0,1,1,10.0,-6.9,29.72,0.0,0,0.0,14.6,24.4,16.0,low_bike_demand
14,4,7,0,1,1,29.2,11.1,32.65,0.0,0,0.0,0.3,49.2,16.0,high_bike_demand
6,1,7,0,1,1,25.5,22.2,81.82,0.0,0,0.0,10.8,24.4,16.0,low_bike_demand
13,4,4,0,1,1,23.2,6.1,33.07,0.0,0,0.0,17.7,80.7,16.0,high_bike_demand
2,4,7,0,1,1,24.2,22.2,88.69,0.0,0,0.0,5.2,53.5,16.0,low_bike_demand
11,0,1,0,1,0,9.9,5.6,74.61,0.0,0,0.0,4.8,79.3,14.2,low_bike_demand
0,6,6,0,0,1,25.4,21.1,76.77,0.0,0,0.0,24.7,79.3,16.0,low_bike_demand
13,4,11,0,1,0,13.8,7.2,64.3,0.0,0,0.0,9.6,82.9,16.0,low_bike_demand
16,4,9,0,1,1,21.0,2.8,30.08,0.0,0,0.0,28.9,0.0,16.0,high_bike_demand
0,3,10,0,1,1,19.1,11.3,60.5,0.0,0,0.0,9.9,24.4,16.0,low_bike_demand
1,1,6,0,1,1,15.7,11.5,76.1,0.0,0,0.0,7.5,24.4,16.0,low_bike_demand
21,0,8,0,1,1,25.8,20.0,70.26,0.0,0,0.0,8.3,85.7,16.0,low_bike_demand
20,1,9,0,1,1,18.2,4.3,39.88,0.0,0,0.0,13.1,28.0,16.0,low_bike_demand
19,5,2,0,0,0,13.3,-2.0,34.67,0.0,0,0.0,12.8,84.5,16.0,low_bike_demand
3,0,1,0,1,0,5.5,3.8,89.37,0.0,0,0.0,0.0,89.1,16.0,low_bike_demand
0,1,5,0,1,1,24.1,19.9,77.75,0.0,0,0.0,12.4,24.4,16.0,low_bike_demand
21,1,5,0,1,1,31.2,18.7,47.36,0.0,0,0.0,8.3,71.6,16.0,low_bike_demand
17,6,8,0,0,1,27.5,21.5,70.08,1.116,0,0.0,6.7,94.7,15.4,high_bike_demand
9,2,9,0,1,1,22.0,16.6,71.28,0.0,0,0.0,5.4,25.3,16.0,high_bike_demand
17,6,5,0,0,1,24.9,16.1,58.12,0.0,0,0.0,16.2,52.9,16.0,low_bike_demand
6,6,11,0,0,0,9.3,3.3,66.16,0.0,0,0.0,12.9,93.4,16.0,low_bike_demand
14,6,8,0,0,1,28.2,13.4,40.11,0.0,0,0.0,16.0,82.9,16.0,high_bike_demand
0,4,3,0,1,1,20.2,11.1,55.89,0.0,0,0.0,15.0,79.3,16.0,low_bike_demand
4,4,3,0,1,0,6.0,-0.7,62.41,0.0,0,0.0,9.5,92.5,16.0,low_bike_demand
10,3,5,0,1,1,26.7,12.2,40.35,0.0,0,0.0,12.6,89.1,16.0,low_bike_demand
4,2,4,0,1,1,8.6,4.3,74.65,0.0,0,0.0,0.0,82.2,16.0,low_bike_demand
12,2,1,0,1,0,5.5,-1.7,59.53,0.0,0,0.0,25.0,100.0,16.0,low_bike_demand
15,0,8,0,1,1,23.7,19.3,76.48,0.018,0,0.0,12.6,53.1,16.0,low_bike_demand
1,1,10,0,1,1,14.3,13.4,94.1,0.0,0,0.0,0.4,100.0,15.4,low_bike_demand
9,2,12,0,1,0,4.7,1.5,79.93,0.0,0,0.0,5.4,84.9,16.0,low_bike_demand
2,5,1,0,0,0,0.4,-8.3,52.07,0.0,0,0.0,24.7,24.4,16.0,low_bike_demand
21,5,7,0,0,1,27.9,15.8,47.83,0.0,0,0.0,10.6,79.3,16.0,low_bike_demand
15,2,6,0,1,1,29.1,21.6,63.74,0.191,0,0.0,9.6,86.1,16.0,high_bike_demand
23,2,9,0,1,1,18.8,16.7,87.76,0.0,0,0.0,7.5,89.7,16.0,low_bike_demand
13,0,10,0,1,1,20.0,14.3,69.41,0.0,0,0.0,11.0,88.9,16.0,low_bike_demand
2,1,3,0,1,1,3.3,-7.8,44.15,0.0,0,0.0,28.0,24.4,16.0,low_bike_demand
6,4,4,0,1,1,11.3,8.7,84.08,0.0,0,0.0,0.0,24.4,16.0,low_bike_demand
20,6,11,0,0,0,21.7,19.2,85.96,0.006,0,0.0,10.9,87.6,15.9,low_bike_demand
17,6,11,0,0,0,11.3,10.8,96.9,0.162,0,0.0,6.0,100.0,6.5,low_bike_demand
11,1,1,0,1,0,4.4,-4.5,52.46,0.0,0,0.0,14.6,90.1,16.0,low_bike_demand
5,0,6,0,1,1,16.6,10.6,67.55,0.0,0,0.0,0.0,24.4,16.0,low_bike_demand
3,2,1,0,1,0,4.9,4.3,95.98,0.0,0,0.0,7.4,24.4,10.2,low_bike_demand
23,3,3,0,1,0,3.8,-11.6,31.55,0.0,0,0.0,22.1,84.5,16.0,low_bike_demand
4,5,3,0,0,1,7.8,-0.7,55.18,0.0,0,0.0,27.3,99.6,16.0,low_bike_demand
11,6,11,0,0,0,6.7,1.6,69.78,0.0,0,0.0,5.4,79.3,16.0,low_bike_demand
6,6,1,0,0,0,4.9,2.8,86.18,1.467,0,0.0,12.2,100.0,11.5,low_bike_demand
21,0,5,0,1,1,21.7,17.8,78.64,0.0,0,0.0,18.0,86.7,16.0,low_bike_demand
7,2,12,0,1,0,-1.5,-6.7,67.58,0.0,0,0.0,0.0,83.9,16.0,low_bike_demand
8,2,3,0,1,1,5.6,4.4,91.83,0.0,0,0.0,10.6,100.0,4.0,low_bike_demand
8,3,6,0,1,1,24.8,19.4,71.83,0.0,0,0.0,0.4,24.4,16.0,high_bike_demand
15,5,8,0,0,1,21.0,16.2,74.34,1.446,0,0.0,12.2,98.2,15.8,low_bike_demand
21,4,8,0,1,1,23.7,21.7,88.49,0.946,0,0.0,9.9,89.1,16.0,low_bike_demand
20,6,2,0,0,0,3.2,-1.5,71.38,0.0,0,0.03,13.9,100.0,15.3,low_bike_demand
10,0,11,0,1,0,15.1,14.5,96.21,1.568,0,0.0,1.6,100.0,15.9,low_bike_demand
0,3,12,0,1,0,2.7,-2.3,69.56,0.0,0,0.0,9.2,82.2,16.0,low_bike_demand
9,2,4,0,1,1,15.0,5.7,53.59,0.0,0,0.0,5.4,24.4,16.0,low_bike_demand
13,2,8,0,1,1,31.1,24.3,67.08,0.0,0,0.0,0.9,35.4,16.0,low_bike_demand
16,3,3,0,1,1,16.7,-8.6,16.86,0.0,0,0.0,18.4,44.6,16.0,high_bike_demand
2,2,7,0,1,1,27.1,22.8,77.27,0.0,0,0.0,12.7,86.1,16.0,low_bike_demand
9,1,6,0,1,1,27.3,22.8,76.46,0.0,0,0.0,16.0,24.4,16.0,low_bike_demand
13,1,4,0,1,1,22.8,6.0,33.74,0.0,0,0.0,20.6,26.4,16.0,low_bike_demand
5,6,4,0,0,1,17.1,15.6,91.35,0.421,0,0.0,13.2,96.6,16.0,low_bike_demand
4,5,4,0,0,1,19.8,10.9,56.22,0.0,0,0.0,21.6,44.6,16.0,low_bike_demand
12,1,12,0,1,0,3.7,-6.7,46.67,0.0,0,0.0,16.3,25.3,16.0,low_bike_demand
12,3,2,0,1,0,-1.7,-3.4,88.7,3.042,0,0.29,16.2,100.0,3.1,low_bike_demand
7,1,12,0,1,0,3.8,-4.4,55.08,0.0,0,0.0,14.8,79.3,16.0,low_bike_demand
4,5,4,0,0,1,18.7,17.8,94.47,0.384,0,0.0,7.8,92.9,16.0,low_bike_demand
7,3,3,0,1,1,15.7,12.3,80.26,0.0,0,0.0,18.9,99.6,16.0,low_bike_demand
6,4,12,0,1,0,4.9,-2.1,60.37,0.0,0,0.0,14.4,100.0,16.0,low_bike_demand
23,0,6,0,1,1,17.9,6.7,47.74,0.0,0,0.0,14.0,49.3,16.0,low_bike_demand
7,5,4,0,0,1,18.1,11.6,65.77,0.0,0,0.0,25.1,79.3,16.0,low_bike_demand
9,2,6,0,1,1,19.2,15.6,79.39,0.0,0,0.0,26.4,99.8,16.0,low_bike_demand
22,1,11,0,1,0,10.3,2.9,60.15,0.0,0,0.0,7.4,24.4,16.0,low_bike_demand
16,3,4,0,1,1,29.4,16.6,46.03,0.0,0,0.0,13.0,83.9,16.0,high_bike_demand
23,2,1,0,1,0,7.1,6.1,93.57,0.907,0,0.0,5.6,100.0,15.6,low_bike_demand
10,0,10,0,1,1,10.6,9.3,92.04,0.0,0,0.0,11.0,100.0,13.2,low_bike_demand
21,1,12,0,1,0,1.8,-6.6,53.42,0.0,0,0.0,12.0,0.0,16.0,low_bike_demand
18,4,4,0,1,1,16.6,-1.7,28.58,0.0,0,0.0,16.4,84.8,16.0,high_bike_demand
0,3,11,1,1,0,4.8,1.3,78.4,0.0,0,0.0,7.3,0.0,16.0,low_bike_demand
15,3,8,0,1,1,34.4,22.1,48.83,0.0,0,0.0,20.4,48.2,16.0,low_bike_demand
7,1,1,0,1,0,0.4,-3.9,73.03,0.0,0,0.0,8.7,89.1,16.0,low_bike_demand
23,3,5,0,1,1,15.8,11.7,76.65,0.0,0,0.0,6.7,92.9,16.0,low_bike_demand
15,0,3,0,1,1,13.8,-4.4,28.06,0.0,0,0.0,28.7,0.0,16.0,low_bike_demand
6,4,1,0,1,0,1.5,-0.8,84.82,0.0,0,0.0,10.5,89.1,14.2,low_bike_demand
23,5,2,0,0,0,-2.8,-11.6,50.67,0.0,0,0.0,16.1,0.0,16.0,low_bike_demand
4,5,2,0,0,0,3.8,2.8,93.56,0.478,0,0.0,10.8,100.0,8.3,low_bike_demand
9,6,3,0,0,1,2.0,-3.3,68.09,0.0,0,0.0,14.1,79.3,16.0,low_bike_demand
19,0,2,1,1,0,12.9,-3.0,32.99,0.0,0,0.0,14.5,79.3,16.0,low_bike_demand
6,3,9,0,1,1,17.8,12.8,72.66,0.0,0,0.0,14.9,24.4,16.0,low_bike_demand
14,6,1,0,0,0,7.0,-5.7,40.03,0.0,0,0.0,32.5,24.4,16.0,low_bike_demand
13,0,7,0,1,1,35.6,21.1,43.01,0.0,0,0.0,14.7,53.3,16.0,low_bike_demand
2,3,9,0,1,1,24.3,23.0,92.96,0.0,0,0.0,12.1,94.1,16.0,low_bike_demand
2,4,10,0,1,1,14.5,10.5,76.82,0.0,0,0.0,0.0,24.4,16.0,low_bike_demand
16,5,3,0,0,0,14.3,-11.4,15.85,0.0,0,0.0,11.0,79.3,16.0,high_bike_demand
16,0,9,0,1,1,31.6,18.9,46.7,0.0,0,0.0,11.7,44.6,16.0,high_bike_demand
0,4,9,0,1,1,22.8,21.2,90.97,0.0,0,0.0,15.7,99.6,16.0,low_bike_demand
3,3,2,0,1,0,7.7,5.6,86.68,0.0,0,0.0,9.9,50.0,16.0,low_bike_demand
9,2,3,0,1,1,4.9,-2.1,60.81,0.0,0,0.0,7.1,98.8,16.0,low_bike_demand
12,2,11,0,1,0,12.3,-2.4,35.77,0.0,0,0.0,8.0,0.0,16.0,low_bike_demand
15,0,3,0,1,1,7.8,-15.2,17.85,0.0,0,0.0,7.7,79.3,16.0,low_bike_demand
21,4,3,0,1,0,4.7,-6.7,43.39,0.0,0,0.0,11.9,79.3,16.0,low_bike_demand
15,5,8,0,0,1,27.2,22.1,73.57,0.018,0,0.0,15.3,94.6,16.0,low_bike_demand
18,0,9,0,1,1,23.9,13.6,52.59,0.0,0,0.0,16.4,24.4,16.0,high_bike_demand
3,2,3,0,1,1,10.4,2.9,59.49,0.0,0,0.0,12.4,89.1,16.0,low_bike_demand
21,5,12,0,0,0,5.9,-4.3,47.92,0.0,0,0.0,10.7,100.0,16.0,low_bike_demand
7,3,12,0,1,0,1.6,0.0,89.06,2.1590000000000003,0,0.4,7.4,100.0,6.6,low_bike_demand
4,3,1,0,1,0,5.9,2.9,80.64,0.0,0,0.0,0.5,99.2,16.0,low_bike_demand
20,0,7,0,1,1,24.3,21.1,82.28,2.562,0,0.0,27.0,68.6,15.6,low_bike_demand
10,3,2,0,1,0,5.8,-1.2,60.98,0.0,0,0.0,14.0,0.0,16.0,low_bike_demand
15,5,7,0,0,1,35.5,16.7,32.94,0.0,0,0.0,8.9,26.2,16.0,high_bike_demand
9,2,2,0,1,0,-0.8,-2.8,86.26,0.0,0,0.0,5.6,99.2,8.2,low_bike_demand
16,3,5,0,1,1,21.6,13.3,59.06,0.0,0,0.0,11.8,64.5,16.0,low_bike_demand
21,4,9,0,1,1,18.5,9.5,55.91,0.0,0,0.0,17.6,24.4,16.0,low_bike_demand
9,1,7,0,1,1,26.7,21.0,71.01,0.0,0,0.0,5.5,0.0,16.0,low_bike_demand
10,3,12,0,1,0,10.1,3.8,64.98,0.0,0,0.0,11.3,91.1,16.0,low_bike_demand
14,2,4,0,1,1,28.0,14.7,44.36,0.0,0,0.0,21.6,82.9,16.0,low_bike_demand
22,2,3,0,1,1,14.2,1.1,40.87,0.0,0,0.0,16.1,47.6,16.0,low_bike_demand
1,5,10,0,0,1,13.5,9.3,75.46,0.0,0,0.0,6.7,44.6,16.0,low_bike_demand
7,4,5,0,1,1,12.7,9.5,80.62,0.058,0,0.0,17.7,99.2,16.0,low_bike_demand
12,6,6,0,0,1,21.7,3.9,31.14,0.0,0,0.0,25.4,28.0,16.0,high_bike_demand
0,6,12,0,0,0,6.0,1.6,73.4,0.0,0,0.0,7.4,100.0,16.0,low_bike_demand
0,3,5,0,1,1,13.2,5.1,57.72,0.0,0,0.0,4.8,24.4,16.0,low_bike_demand
16,5,10,0,0,1,18.3,15.1,81.66,3.175,0,0.0,20.8,97.0,4.5,low_bike_demand
22,4,2,0,1,0,3.8,1.7,86.0,0.42,0,0.0,11.3,99.6,16.0,low_bike_demand
19,2,4,0,1,1,15.6,10.7,72.92,0.0,0,0.0,17.0,99.6,16.0,high_bike_demand
22,6,7,0,0,1,25.2,17.9,63.67,0.0,0,0.0,10.8,49.8,16.0,high_bike_demand
13,6,5,0,0,1,18.7,13.8,73.07,0.0,0,0.0,19.7,93.4,16.0,low_bike_demand
1,1,2,0,1,0,-0.8,-6.2,67.14,0.0,0,0.03,9.2,80.3,16.0,low_bike_demand
18,6,2,0,0,0,5.6,-10.7,29.88,0.0,0,0.0,20.3,0.0,16.0,low_bike_demand
5,1,8,0,1,1,20.4,17.8,84.93,0.0,0,0.0,8.7,97.4,16.0,low_bike_demand
5,2,7,0,1,1,22.7,19.9,84.56,0.289,0,0.0,4.8,58.1,16.0,low_bike_demand
13,5,7,0,0,1,26.6,16.2,52.68,0.0,0,0.0,17.6,83.9,16.0,high_bike_demand
8,3,2,0,1,0,7.1,-1.8,53.08,0.0,0,0.0,13.2,24.4,16.0,low_bike_demand
17,2,10,0,1,1,13.7,-1.6,34.71,0.0,0,0.0,28.8,88.2,16.0,high_bike_demand
19,4,2,0,1,0,9.3,-3.8,39.4,0.0,0,0.3,21.9,82.9,16.0,low_bike_demand
16,0,1,0,1,0,3.9,-5.1,52.1,0.0,0,0.0,20.2,92.1,16.0,low_bike_demand
8,1,2,0,1,0,2.8,1.7,92.18,0.0,0,0.0,0.3,100.0,15.9,low_bike_demand
14,4,2,0,1,0,-0.2,-17.3,26.25,0.0,0,0.0,34.6,24.4,16.0,low_bike_demand
3,0,1,1,1,0,-0.8,-8.3,57.06,0.0,0,0.0,8.9,0.0,16.0,low_bike_demand
0,2,7,0,1,1,24.9,22.8,88.49,0.866,0,0.0,0.5,54.5,16.0,low_bike_demand
9,2,6,0,1,1,28.3,20.6,62.93,0.0,0,0.0,9.5,24.4,16.0,low_bike_demand
16,2,11,0,1,0,18.9,4.7,39.04,0.0,0,0.0,13.2,0.0,16.0,low_bike_demand
22,3,9,0,1,1,21.0,13.4,61.61,0.0,0,0.0,9.1,46.4,11.5,low_bike_demand
18,0,11,0,1,0,8.7,-4.3,39.49,0.0,0,0.0,0.1,46.2,16.0,high_bike_demand
19,4,11,0,1,0,8.2,-5.0,38.97,0.0,0,0.0,26.2,99.3,16.0,low_bike_demand
20,6,9,0,0,1,20.2,7.1,42.56,0.0,0,0.0,8.7,24.4,16.0,low_bike_demand
7,5,2,0,0,0,1.3,-8.3,48.74,0.0,0,0.0,8.7,79.3,16.0,low_bike_demand
19,0,1,1,1,0,14.2,7.9,65.6,0.0,0,0.0,12.5,100.0,16.0,low_bike_demand
16,6,11,0,0,0,13.9,2.1,44.99,0.0,0,0.0,16.1,44.6,16.0,high_bike_demand
12,4,12,0,1,0,11.2,4.9,65.4,0.0,0,0.0,12.0,24.4,16.0,low_bike_demand
7,5,1,0,0,0,4.3,3.9,96.68,0.0,0,0.0,8.2,100.0,9.6,low_bike_demand
21,1,7,0,1,1,30.2,13.8,36.7,0.0,0,0.0,10.3,24.4,16.0,low_bike_demand
11,6,1,0,0,0,9.6,7.8,88.34,0.0,0,0.0,5.5,24.4,16.0,low_bike_demand
23,4,11,0,1,0,2.1,-8.3,46.19,0.0,0,0.0,22.4,86.5,16.0,low_bike_demand
1,3,1,0,1,0,1.9,-4.0,65.2,0.0,0,0.0,5.4,89.1,16.0,low_bike_demand
7,5,1,0,0,0,2.7,-4.4,59.49,0.0,0,0.0,31.4,100.0,16.0,low_bike_demand
18,0,1,0,1,0,5.0,-0.8,66.35,0.0,0,0.0,6.7,93.8,16.0,low_bike_demand
10,4,2,0,1,0,11.8,10.2,90.19,6.605,0,0.0,13.6,100.0,4.2,low_bike_demand
1,2,3,0,1,1,8.7,-2.4,45.67,0.0,0,0.0,11.2,81.1,16.0,low_bike_demand
